Year,Holy Year,Total Pilgrims,Gender,Number of Pilgrims by Gender,Completed by,Completed by Number of Pilgrims,Motivation,Motivation Number of Pilgrims,Nationality,Lat,Long,Number of Pilgrims by Nationality,Region Started,Number of Pilgrims per Region Started,Camino Route,Number of Pilgrims per Route,Age Range,Number of Pilgrims per Age Range
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,2,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Fonfría ,22,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,Horseback,342,Not religious,22221,Alemania ,51.0834196,10.4234469,21220,Fonsagrada - C.P. ,677,Camino del Norte ,17289,> 60 ,49241
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paraguay ,-23.3165935,-58.1693445,79,Francia - C.F. ,1914,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suecia ,59.6749712,14.5208584,1314,Francia - C.N ,313,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Albania ,41.000028,19.9999619,21,Frómista ,177,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chipre ,34.9823018,33.1451285,41,Gijón ,1058,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tanzania ,-6.5247123,35.7878438,1,Grado ,32,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Montenegro ,42.9868853,19.5180992,1,Granada ,57,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Honduras ,15.2572432,-86.0755145,34,Grandas de Salime - C.P. ,227,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Angola ,-11.8775768,17.5691241,8,Granja de Moreruela ,157,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grecia ,1,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mauricio ,-20.2759451,57.5703566,7,Gudiña ,135,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tailandia ,14.8971921,100.83273,16,Guimaraes ,176,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,63.2467777,25.9209164,868,Hendaya ,281,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Francia ,46.603354,1.8883335,8868,Holanda ,551,Via de la Plata ,9067,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Túnez ,33.8439408,9.400138,11,Hospital de Orbigo ,173,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Groenlandia ,77.6192349,-42.8125967,1,Huelva ,50,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungría ,5,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Inglaterra C.F. ,2,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda C. Ing ,3,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda C.F. ,10,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Letonia ,56.8406494,24.7537645,168,Irún ,4763,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Liechtensein ,47.1416307,9.5531527,2,Italia ,63,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pakistán ,30.3308401,71.247499,23,Jaca ,177,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jaén ,4,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Bañeza ,1,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Mesa ,17,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uzbekistán ,41.32373,63.9528098,1,La Rioja ,40,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Las Médulas ,2,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Marruecos ,31.1728205,-7.3362482,26,Laza ,224,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Costa Rica ,10.2735633,-84.0739102,143,Le Puy ,3396,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Taiwán ,23.9739374,120.9820179,339,León ,12022,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Leyre ,5,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malasia ,4.5693754,102.2656823,103,Lisboa ,2357,NULL,NULL,NULL,NULL
2016,No,277854,Male,144034,Foot,254025,Religious,122973,España ,39.3260685,-4.8379791,124230,Logroño ,802,Camino Francés ,176075,30 - 60 ,153153
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Checa ,49.8167003,15.4749544,1347,Lourdes ,314,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Moldavia ,47.2879608,28.5670941,23,Lourenzá ,186,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Islandia ,64.9841821,-18.1059013,111,Lugo - C.P. ,3138,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,5,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reino Unido ,54.7023545,-3.2765753,6050,Madrid - C.F. ,509,Muxia-Finisterre ,770,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kenya ,1.4419683,38.4313975,6,Madrid - V.P. ,126,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Burkina Faso ,12.0753083,-1.6880314,2,Malaga ,63,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argelia ,28.0000272,2.9999825,5,Mérida ,120,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Aruba ,12.517572,-69.9649462,3,Molinaseca ,104,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sudáfrica ,-28.8166236,24.991639,699,Mondoñedo ,265,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cabo Verde ,16.0000552,-24.0083947,4,Monforte de Lemos ,112,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kuwait ,29.2733964,47.4979476,6,Montserrat ,129,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Murcia ,14,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Australia ,-24.7761086,134.755,4441,Muxia ,498,Camino de Invierno ,287,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guyana ,4.8417097,-58.6416891,2,Nájera ,59,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Botswana ,-23.1681782,24.5928742,5,Navarra ,124,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Maldivas ,4.7064352,73.3287853,26,Neda ,216,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,O Barco de Valdeorras ,4,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uruguay ,-32.8755548,-56.0201525,410,Oporto ,17726,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ortigueira ,2,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malta ,35.8885993,14.4476911,132,Ourense ,3163,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argentina ,-34.9964963,-64.9672817,2062,Oviedo - C.N. ,375,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Croacia ,45.5643442,17.0118954,295,Oviedo - C.P. ,7227,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Singapur ,1.357107,103.8194992,162,Pamplona ,4374,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Macedonia ,41.6171214,21.7168387,7,París ,141,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Peñaseita ,1,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bangladesh ,23.5031022,90.0038652,1,Polonia ,33,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Estonia ,58.7523778,25.3319078,297,Ponferrada ,8195,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guinea Ecuatorial ,1.613172,10.5170357,7,Ponferrada. C.Inv. ,140,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bolivia ,-17.0568696,-64.9912286,75,Ponte de Lima ,1880,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Armenia ,40.7696272,44.6736646,37,Porriño ,897,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nigeria ,9.6000359,7.9999721,9,Povoa de Varzim ,160,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,China ,35.000074,104.999927,831,Puebla de Sanabria ,279,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Siria ,34.6401861,39.0494106,8,Puente la Reina ,158,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Quiroga ,17,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R. Castilla León C.Inv ,3,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Granada ,37.1734995,-3.5995337,2,R.Pais Vasco C.F. ,74,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mongolia ,46.8250388,103.8499736,2,Rábade ,64,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rumania ,45.9852129,24.6859225,473,Rabanal del Camino ,244,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Brasil ,-10.3333333,-53.2,4365,"Rates, S. Pedro ",494,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tonga ,-19.9160819,-175.202642,1,Reino Unido C.F. ,23,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reino Unido C.Ing ,4,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Republica Checa ,15,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Resto Africa ,2,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovenia ,45.8133113,14.4808369,486,Resto Andalucia ,258,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cuba ,23.0131338,-80.8328748,60,Resto Asturias - C.N ,1467,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Colombia ,4.099917,-72.9088133,1407,Resto Asturias - C.P. ,319,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jordania ,31.1667049,36.941628,25,Resto C. León - V.P. ,216,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,India ,22.3511148,78.6677428,54,Resto C. León C.F. ,1263,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Austria ,47.59397,14.12456,1661,Resto Cantabria ,370,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Emiratos Arabes Unidos ,24.0002488,53.9994829,12,Resto de Extremadura ,173,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Barbados ,13.1500331,-59.5250305,1,Resto de Galicia ,30,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nueva Zelanda ,-41.5000831,172.8344077,778,Resto Europa ,271,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mali ,16.3700359,-2.2900239,2,Resto Galicia ,66,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rusia ,64.6863136,97.7453061,876,Resto País Vasco - C.N. ,296,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,49.8158683,6.1296751,88,Resto Portugal ,2253,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guatemala ,15.6356088,-89.8988087,74,Ribadeo ,1551,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Antillas Holandesas ,12.12516617,-68.2676656,1,Roma ,41,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ucrania ,49.4871968,31.2718321,236,Roncesvalles ,6746,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bulgaria ,42.6073975,25.4856617,429,S. Jean P. Port ,33656,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Belgica ,50.6402809,4.6667145,2123,Sahagún ,405,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,México ,22.5000485,-100.000037,2333,Salamanca ,413,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vietnam ,13.2904027,108.4265113,3,Salas ,89,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rep. Dominicana ,19.0974031,-70.3028026,61,Samos ,1512,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,San Juan de Ortega ,20,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nicaragua ,12.6090157,-85.2936911,36,San Sebastián ,816,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Indonesia ,-2.4833826,117.8902853,53,Santander ,1155,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chile ,-31.7613365,-71.3187697,466,Sarria ,71766,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grecia ,38.9953683,21.9877132,96,Sevilla ,2329,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Canadá ,61.0666922,-107.991707,4354,Somport ,482,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Trinidad y Tobago ,10.8677845,-60.9821067,6,Sto. Domingo de la Calzada ,126,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Egipto ,26.2540493,29.2675469,24,Suiza ,203,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bermudas ,32.3018217,-64.7603583,5,Tineo - C.P. ,121,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,El Salvador ,13.8000382,-88.9140683,75,Triacastela ,1899,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Filipinas ,12.7503486,122.7312101,342,Tui ,15158,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Valcarlos ,2,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Puerto Rico ,18.2214149,-66.4132818,260,Valença do Minho ,6773,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Azerbaiyán ,40.3936294,47.7872508,2,Valencia O.C. ,87,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rwanda ,-1.9646631,30.0644358,1,Valladolid ,30,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suiza ,46.7985624,8.2319736,1452,Vega de Valcarce ,341,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vegadeo ,3,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Camerún ,4.6125522,13.1535811,4,Verín ,112,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Namibia ,-23.2335499,17.3231107,23,Vezelay ,194,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Holanda ,52.2288689,5.3214503,3656,Viana do Castelo ,439,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Líbano ,33.8750629,35.843409,39,Vigo ,967,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vilabade ,12,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Panamá ,8.559559,-81.1308434,107,Vilafranca ,2500,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Turquía ,38.9597594,34.9249653,55,Vilalba ,1445,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vincios ,5,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ghana ,8.0300284,-1.0800271,2,Viseu ,62,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Viveiro ,2,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,San Marino ,43.9458623,12.458306,5,Xunqueira de Ambia ,113,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinamarca ,55.670249,10.3333283,2594,Zamora ,437,NULL,NULL,NULL,NULL
2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mónaco ,43.733334,7.416667,3,Zaragoza ,97,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Costa Rica ,10.2735633,-84.0739102,212,A Guarda ,455,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kosovo ,42.5869578,20.9021231,1,A Rúa ,5,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Letonia ,56.8406494,24.7537645,278,Abadin ,543,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chile ,-31.7613365,-71.3187697,418,Alemania ,644,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Antillas Holandesas ,12.12516617,-68.2676656,1,Andorra ,4,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mongolia ,46.8250388,103.8499736,7,Aragón ,53,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Artieda ,1,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Australia ,-24.7761086,134.755,4890,Astorga ,5213,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Zimbabwe ,-18.4554963,29.7468414,9,Austria ,68,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Afganistán ,33.7680065,66.2385139,3,Aveiro ,27,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ecuador ,-1.3397668,-79.3666965,415,Avilés ,634,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Perú ,-6.8699697,-75.0458515,255,Baamonde ,511,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guinea ,10.7226226,-10.7083587,2,Badajoz ,21,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bulgaria ,42.6073975,25.4856617,475,Baiona ,739,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mauricio ,-20.2759451,57.5703566,6,Barcelona ,45,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uruguay ,41.32373,63.9528098,456,Barcelos ,721,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Montenegro ,42.9868853,19.5180992,2,Benavente ,15,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argelia ,28.0000272,2.9999825,5,Biarritz ,40,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Venezuela ,8.0018709,-66.1109318,726,Bilbao ,1282,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Azerbaiyán ,40.3936294,47.7872508,1,Borres ,3,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Israel ,31.5313113,34.8667654,280,Braga ,561,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Belgica ,50.6402809,4.6667145,2069,Burgos ,2932,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kazajistán ,47.2286086,65.2093197,10,Cáceres ,69,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Líbano ,33.8750629,35.843409,61,Cadavo ,283,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Honduras ,15.2572432,-86.0755145,52,Caminha ,283,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jordania ,31.1667049,36.941628,19,Canfranc ,86,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Túnez ,33.8439408,9.400138,3,Cast. la Mancha - C.F. ,27,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Marruecos ,31.1728205,-7.3362482,35,Castilla la Mancha otros ,118,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kenya ,1.4419683,38.4313975,7,Castilla La Mancha VP ,55,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Islas Feroe ,62.0448724,-7.0322972,4,Castrojeriz ,33,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Emiratos Arabes Unidos ,24.0002488,53.9994829,27,Cataluña - C.F. ,104,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bermudas ,32.3018217,-64.7603583,6,Cataluña - O.C. ,47,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,52.865196,-7.9794599,6643,Cebreiro ,10130,Camino Portugues de la costa ,7329,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Aruba ,12.517572,-69.9649462,1,Chantada ,11,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bahrein ,26.1551249,50.5344606,3,Coimbra Costa ,27,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mozambique ,-19.302233,34.9144977,5,Com. Valenciana - C.F. ,43,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tanzania ,-6.5247123,35.7878438,2,Córdoba ,19,NULL,NULL,NULL,NULL
2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kirguistán ,41.5089324,74.724091,1,Covelo ,7,NULL,NULL,NULL,NULL
